From,To,Volume,Cost
897,899,55.01,6.818998251
898,352,382.59,0.0345068
898,442,132.6,6.744852974
898,443,817.38,8.396601947
898,893,208.78,7.729980038
898,900,96.79,5.787148563
899,353,130.69,0.0345068
899,442,108.41,2.842697581
899,891,67.05,7.420048968
899,896,25.65,9.538888789
899,897,238.79,6.870354681
900,354,92.06,0.0345068
900,898,319.23,5.788857174
900,901,53.51,8.153516849
901,355,86.12,0.0345068
901,893,90.63,11.76314664
901,900,123.54,8.157772413
902,356,17118.24,0.0345068
902,513,2041.727484,3.777966588
902,541,2013.12,8.676711914
902,542,3397.53,4.303568202
902,660,4358.81,6.976422467
902,661,1847.982516,8.192495011
902,670,567.92,13.22372708
903,357,9556.23,0.0345068
903,514,1939.42,2.780890008
903,516,1962.74,9.263940239
903,542,6716.516767,6.462717238
903,543,892.2732333,1.437160231
903,544,1290.11,5.524890696
904,358,3134.09,0.0345068
904,544,2899.38,3.405901955
904,906,1212.97,8.375598037
905,359,3846.22,0.0345068
905,513,2735.48,9.866367991
905,514,1049.97,11.56404237
905,670,716.91,10.58513944
905,854,251.29,8.532426383
905,906,1192.18,10.0261013
905,907,459.18,7.327637753
906,360,5174.67,0.0345068
906,516,2231.35,1.669440464
906,904,1144.04,8.374253108
906,905,901.69,10.00173939
906,908,802.73,7.873293207
906,909,55,11.73275231
906,931,104,15.69032172
907,361,434.76,0.0345068
907,854,533.54,6.137868372
907,861,76.07,6.756375318
907,905,971.66,7.329080892
907,908,740.78,7.988926579
907,910,94.71,11.41645222
908,362,2077.72,0.0345068
908,517,682.7,2.617826315
908,906,1567.69,7.91619281
908,907,674.61,7.987575516
908,911,221.91,11.77718114
908,912,0,12.6402356
909,363,197.42,0.0345068
909,517,342.12,4.562764946
909,906,210.3,11.73341451
909,912,5.1,10.095164
910,364,217,0.0345068
910,861,105.2,9.880082475
910,888,79.17,7.760075966
910,894,129.3,10.99093081
910,907,319.2,11.4168897
910,911,460.36,7.218137901
911,365,582.86,0.0345068
911,518,261.09,5.405117232
911,908,577.69,11.78195881
911,910,318.35,7.218048813
912,366,74.07,0.0345068
912,518,181.01,1.72664736
912,908,0,12.6402356
912,909,6.49,10.095164
913,367,1397.63,0.0345068
913,417,1258.1,3.583724103
913,708,154.87,20.70932135
913,714,224.67,14.06543466
913,720,490.33,9.561167752
913,726,370.8,9.681421499
913,801,90.13,25.75592964
913,864,0,24.005964
914,368,1800.02,0.0345068
914,389,324.74,4.09224511
914,780,158.03,13.98221905
914,785,171.12,9.549948823
914,793,577.09,9.00149017
914,915,14.63,22.4755984
915,369,127.48,0.0345068
915,914,112.48,22.48399374
915,916,197.19,8.10268899
916,370,223.56,0.0345068
916,780,382.69,8.586517091
916,915,112.85,8.077291642
916,917,341.61,7.88740655
917,371,232.21,0.0345068
917,781,245.52,7.692815595
917,782,499.4913195,8.516713029
917,916,133.71,7.872166303
917,918,123.0586805,8.388492069
918,372,228.82,0.0345068
918,782,103.25,9.758267565
918,783,278.41,10.39298233
918,917,94.53,8.385571963
918,919,240.4586805,8.129901565
919,373,580.45,0.0345068
919,783,584.09,9.284480777
919,784,390.3,7.581464157
919,918,118.35,8.129165864
919,920,655.0586805,7.111705932
919,924,148,10.52228023
920,374,554.02,0.0345068
920,738,260.85,8.47375076
920,740,576.01,7.791763091
920,919,434.23,7.109812975
920,921,906.8786805,7.522226328
921,375,505.09,0.0345068
921,418,1415.172038,4.098662013
921,739,370.62,6.025087398
921,743,476.8886805,9.208751966
921,920,283.38,7.380496673
922,376,3383.12,0.0345068
922,418,2302.335662,6.196623789
922,743,1086.517404,11.99960705
922,744,2172.436934,10.55891779
923,377,1517,0.0345068
923,418,1661,9.412072617
924,378,148,0.0345068
924,919,189,10.52349604
925,379,1413,0.0345068
925,390,1280,7.231003229
926,380,371,0.0345068
926,417,484,6.551151425
927,381,1569,0.0345068
927,462,1903,8.191061117
928,382,1728,0.0345068
928,463,1555,16.71943678
929,383,653,0.0345068
929,442,724,7.627005017
930,384,0,0.0345068
930,518,0,10.854232
931,385,104,0.0345068
931,906,157,15.70772384
932,386,25,0.0345068
932,515,22,6.347704
933,387,5468,0.0345068
933,534,5837,13.11981322
